event_id,row_id,acq_date,acq_time,acq_datetime,daynight,latitude,longitude,satellite,instrument,firms_confidence,frp,brightness,bright_t31,brightness_difference,is_day,is_stubble_burning_season,grid_detection_count,grid_active_days,persistent_location_flag,grid_total_frp,high_frp_flag_local,brightness_zscore_local,predicted_class,probability_agricultural_burning,probability_industrial_thermal_activity,probability_natural_wildfire_other,max_probability,ml_confidence,osm_coverage_status,nearest_facility_name,nearest_facility_type,nearest_facility_category,nearest_facility_tier,distance_to_facility_m,near_industrial_500m,near_industrial_1000m,near_industrial_2000m,nearest_hr_category,nearest_hr_name,distance_to_higher_relevance_m,landcover_code,landcover_class,pre_observation_status,post_observation_status,s2_change_status,selected_pre_image_date,selected_post_image_date,s2_pre_feature_status,s2_post_feature_status,s2_pre_ndvi_mean,s2_post_ndvi_mean,s2_dnbr_mean,has_human_validation,human_validation_status,human_ground_truth_class,is_unambiguous_ground_truth,inference_timestamp,model_version,model_sha256,data_source_version
FIRMS_TN_0141,141,2024-12-16,2036,2024-12-16T20:00,N,11.81888,77.91548,N20,VIIRS,n,1.19,305.13,286.45,18.680000000000007,0,0,43,20,1,64.3,0,-0.4859116676940611,Industrial Thermal Activity,0.0214,0.9786,0.0,0.9786,HIGH,COVERED,,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,489.64492595005936,1,1,1,Steel / Metallurgy,JSW Steel Plant,571.3778991864376,10,Tree cover,CLOUD_REJECTED,CLOUD_REJECTED,MISSING_POST,2024-12-08T05:11:19.024000Z,2024-12-23T05:12:31.024000Z,SUCCESS,ALL_PIXELS_MASKED,0.5130156285546585,,,False,UNREVIEWED,,False,2026-09-06T17:19:14Z,phase_5_ml_handoff/final_model.joblib,5909bb546fc55aeffd37b7bb601e96718709fe685e987705b246bb2963279798,phase_4b_ground_truth_v1
FIRMS_TN_0142,142,2024-12-16,2036,2024-12-16T20:00,N,11.20212,77.56716,N20,VIIRS,n,1.93,318.27,289.9,28.370000000000005,0,0,15,8,1,15.08,0,1.4285052447132962,Industrial Thermal Activity,0.025,0.9334,0.0416,0.9334,HIGH,COVERED,,Mining,Mining & Quarry,HIGHER_RELEVANCE,290.05405586036164,1,1,1,Mining & Quarry,,290.05405586036164,60,Bare/sparse vegetation,CLOUD_REJECTED,CLOUD_REJECTED,INSUFFICIENT_VALID_DATA,2024-12-08T05:11:19.024000Z,2024-12-18T05:11:29.024000Z,SUCCESS,SUCCESS,0.5394944899270726,0.5937900514119332,,True,VERIFIED,Persistent Industrial Thermal Source,True,2026-09-06T17:19:14Z,phase_5_ml_handoff/final_model.joblib,5909bb546fc55aeffd37b7bb601e96718709fe685e987705b246bb2963279798,phase_4b_ground_truth_v1
FIRMS_TN_0143,143,2024-12-17,2016,2024-12-17T20:00,N,11.8174,77.91515,N20,VIIRS,n,0.97,305.75,288.28,17.470000000000027,0,0,43,20,1,64.3,0,-0.4067621286171156,Industrial Thermal Activity,0.0217,0.9783,0.0,0.9783,HIGH,COVERED,JSW Steel Plant,Manufacturing,Steel / Metallurgy,HIGHER_RELEVANCE,464.00659129658777,1,1,1,Steel / Metallurgy,JSW Steel Plant,464.00659129658777,50,Built-up,CLOUD_REJECTED,CLOUD_REJECTED,MISSING_POST,2024-12-08T05:11:19.024000Z,2024-12-23T05:12:31.024000Z,SUCCESS,ALL_PIXELS_MASKED,0.4968697520424425,,,False,UNREVIEWED,,False,2026-09-06T17:19:14Z,phase_5_ml_handoff/final_model.joblib,5909bb546fc55aeffd37b7bb601e96718709fe685e987705b246bb2963279798,phase_4b_ground_truth_v1
FIRMS_TN_0144,144,2024-12-17,2016,2024-12-17T20:00,N,11.20251,77.56435,N20,VIIRS,n,0.41,305.83,290.08,15.75,0,0,15,8,1,15.08,0,-0.3097345900666312,Industrial Thermal Activity,0.2683,0.7172,0.0144,0.7172,MEDIUM,COVERED,,Mining,Mining & Quarry,HIGHER_RELEVANCE,462.79829702190256,1,1,1,Mining & Quarry,,462.79829702190256,40,Cropland,CLOUD_REJECTED,CLOUD_REJECTED,INSUFFICIENT_VALID_DATA,2024-12-08T05:11:19.024000Z,2024-12-18T05:11:29.024000Z,SUCCESS,SUCCESS,0.4770835292470937,0.5582582407162763,,False,UNREVIEWED,,False,2026-09-06T17:19:14Z,phase_5_ml_handoff/final_model.joblib,5909bb546fc55aeffd37b7bb601e96718709fe685e987705b246bb2963279798,phase_4b_ground_truth_v1
FIRMS_TN_0145,145,2024-12-17,2016,2024-12-17T20:00,N,10.93045,77.06244,N20,VIIRS,n,0.45,305.56,289.32,16.24000000000001,0,0,7,6,1,5.66,0,0.9481896946172268,Industrial Thermal Activity,0.3818,0.5507,0.0675,0.5507,MEDIUM,FAILED_TILE,,Power Plant,Power Plant,HIGHER_RELEVANCE,20501.502162024222,0,0,0,Power Plant,,20501.502162024222,40,Cropland,CLOUD_REJECTED,REAL_CDSE_SUCCESS,INSUFFICIENT_VALID_DATA,2024-12-08T05:11:19.024000Z,2024-12-18T05:11:29.024000Z,SUCCESS,SUCCESS,0.4543269329531816,0.4577930857048434,,False,UNREVIEWED,,False,2026-09-06T17:19:14Z,phase_5_ml_handoff/final_model.joblib,5909bb546fc55aeffd37b7bb601e96718709fe685e987705b246bb2963279798,phase_4b_ground_truth_v1
FIRMS_TN_0146,146,2024-12-17,2016,2024-12-17T20:00,N,10.92989,77.06603,N20,VIIRS,n,0.49,301.1,289.01,12.090000000000032,0,0,11,7,1,6.7,0,-0.5172869966393643,Industrial Thermal Activity,0.3429,0.5807,0.0764,0.5807,MEDIUM,FAILED_TILE,,Power Plant,Power Plant,HIGHER_RELEVANCE,20108.47290766541,0,0,0,Power Plant,,20108.47290766541,30,Grassland,CLOUD_REJECTED,REAL_CDSE_SUCCESS,INSUFFICIENT_VALID_DATA,2024-12-08T05:11:19.024000Z,2024-12-18T05:11:29.024000Z,SUCCESS,SUCCESS,0.488348788730683,0.4552428280030515,,False,UNREVIEWED,,False,2026-09-06T17:19:14Z,phase_5_ml_handoff/final_model.joblib,5909bb546fc55aeffd37b7bb601e96718709fe685e987705b246bb2963279798,phase_4b_ground_truth_v1
FIRMS_TN_0147,147,2024-12-18,1957,2024-12-18T19:00,N,10.00933,78.04446,N20,VIIRS,n,1.93,308.01,290.73,17.279999999999973,0,0,1,1,0,1.93,0,-0.6625972161792574,Agricultural Burning,0.4932,0.3183,0.1885,0.4932,LOW,COVERED,,Other Industrial,Generic Industrial Building,GENERAL_CONTEXT,2921.05211554039,0,0,0,Mining & Quarry,,6055.139599290899,10,Tree cover,CLOUD_REJECTED,MISSING_PRODUCT,MISSING_POST,2024-12-08T05:11:19.024000Z,,SUCCESS,,0.5572015010221343,,,False,UNREVIEWED,,False,2026-09-06T17:19:14Z,phase_5_ml_handoff/final_model.joblib,5909bb546fc55aeffd37b7bb601e96718709fe685e987705b246bb2963279798,phase_4b_ground_truth_v1
FIRMS_TN_0148,148,2024-12-19,1938,2024-12-19T19:00,N,12.64918,77.90309,N20,VIIRS,n,5.7,336.44,285.87,50.56999999999999,0,0,2,2,0,6.23,0,1.1808353926418105,Natural / Wildfire / Other,0.0971,0.0192,0.8837,0.8837,HIGH,FAILED_TILE,Palavadi,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,56461.7103287743,0,0,0,"Oil, Gas & Chemical",HPCL Dharmapuri Terminal,72890.73280869151,30,Grassland,REAL_CDSE_SUCCESS,CLOUD_REJECTED,MISSING_POST,2024-12-08T05:11:19.024000Z,2024-12-23T05:12:31.024000Z,SUCCESS,ALL_PIXELS_MASKED,0.6748790224643405,,,True,VERIFIED,Natural/Forest Fire,True,2026-09-06T17:19:14Z,phase_5_ml_handoff/final_model.joblib,5909bb546fc55aeffd37b7bb601e96718709fe685e987705b246bb2963279798,phase_4b_ground_truth_v1
FIRMS_TN_0149,149,2024-12-19,1938,2024-12-19T19:00,N,12.64964,77.89924,N20,VIIRS,n,5.29,319.44,286.18,33.25999999999999,0,0,1,1,0,5.29,0,0.0785366114262583,Natural / Wildfire / Other,0.135,0.1398,0.7253,0.7253,MEDIUM,FAILED_TILE,Palavadi,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,56636.60475374231,0,0,0,"Oil, Gas & Chemical",HPCL Dharmapuri Terminal,73072.195965421,30,Grassland,REAL_CDSE_SUCCESS,CLOUD_REJECTED,MISSING_POST,2024-12-08T05:11:19.024000Z,2024-12-23T05:12:31.024000Z,SUCCESS,ALL_PIXELS_MASKED,0.6897269119178702,,,False,UNREVIEWED,,False,2026-09-06T17:19:14Z,phase_5_ml_handoff/final_model.joblib,5909bb546fc55aeffd37b7bb601e96718709fe685e987705b246bb2963279798,phase_4b_ground_truth_v1
FIRMS_TN_0150,150,2024-12-20,826,2024-12-20T08:00,D,11.44375,77.46748,N20,VIIRS,n,6.68,351.63,299.93,51.69999999999999,1,0,2,1,0,16.54,0,2.165771774210295,Agricultural Burning,0.8257,0.0802,0.0942,0.8257,HIGH,COVERED,Coirmedia,Industrial Works,Manufacturing & Industrial Works,HIGHER_RELEVANCE,2060.745009153992,0,0,0,Manufacturing & Industrial Works,Coirmedia,2060.745009153992,40,Cropland,REAL_CDSE_SUCCESS,MISSING_PRODUCT,MISSING_POST,2024-12-18T05:11:29.024000Z,,SUCCESS,,0.6532223751750247,,,False,UNREVIEWED,,False,2026-09-06T17:19:14Z,phase_5_ml_handoff/final_model.joblib,5909bb546fc55aeffd37b7bb601e96718709fe685e987705b246bb2963279798,phase_4b_ground_truth_v1
FIRMS_TN_0151,151,2024-12-20,826,2024-12-20T08:00,D,11.44777,77.46694,N20,VIIRS,n,9.86,354.99,300.5,54.49000000000001,1,0,2,1,0,16.54,1,2.383637886262311,Agricultural Burning,0.7311,0.1248,0.1441,0.7311,MEDIUM,COVERED,Coirmedia,Industrial Works,Manufacturing & Industrial Works,HIGHER_RELEVANCE,1615.1911283383236,0,0,1,Manufacturing & Industrial Works,Coirmedia,1615.1911283383236,10,Tree cover,REAL_CDSE_SUCCESS,MISSING_PRODUCT,MISSING_POST,2024-12-18T05:11:29.024000Z,,SUCCESS,,0.5478570096591503,,,True,VERIFIED,Agricultural Burning,True,2026-09-06T17:19:14Z,phase_5_ml_handoff/final_model.joblib,5909bb546fc55aeffd37b7bb601e96718709fe685e987705b246bb2963279798,phase_4b_ground_truth_v1
FIRMS_TN_0152,152,2024-12-20,826,2024-12-20T08:00,D,11.2123,77.60321,N20,VIIRS,n,1.68,332.67,300.34,32.33000000000004,1,0,1,1,0,1.68,0,0.9363844276310688,Agricultural Burning,0.7327,0.03,0.2373,0.7327,MEDIUM,COVERED,Ingur Traction,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,2266.446960785172,0,0,0,Mining & Quarry,,4167.297062895584,40,Cropland,CLOUD_REJECTED,MISSING_PRODUCT,MISSING_POST,2024-12-18T05:11:29.024000Z,,SUCCESS,,0.5405108475716192,,,False,UNREVIEWED,,False,2026-09-06T17:19:14Z,phase_5_ml_handoff/final_model.joblib,5909bb546fc55aeffd37b7bb601e96718709fe685e987705b246bb2963279798,phase_4b_ground_truth_v1
FIRMS_TN_0153,153,2024-12-20,1919,2024-12-20T19:00,N,12.97122,79.91327,N20,VIIRS,n,1.15,300.36,283.71,16.650000000000034,0,0,2,2,0,2.61,0,-1.1586316677262545,Agricultural Burning,0.4336,0.2935,0.2729,0.4336,LOW,FAILED_TILE,,Mining,Mining & Quarry,HIGHER_RELEVANCE,88732.94191616487,0,0,0,Mining & Quarry,,88732.94191616487,30,Grassland,MISSING_PRODUCT,CLOUD_REJECTED,MISSING_PRE,,2025-01-04T05:01:19.024000Z,,SUCCESS,,0.5298106366431805,,False,UNREVIEWED,,False,2026-09-06T17:19:14Z,phase_5_ml_handoff/final_model.joblib,5909bb546fc55aeffd37b7bb601e96718709fe685e987705b246bb2963279798,phase_4b_ground_truth_v1
FIRMS_TN_0154,154,2024-12-21,807,2024-12-21T08:00,D,11.52357,77.66821,N20,VIIRS,n,1.34,330.52,300.76,29.75999999999999,1,0,1,1,0,1.34,0,0.7969760523596878,Agricultural Burning,0.6898,0.04,0.2702,0.6898,MEDIUM,COVERED,Lower Mettur Barrage IV PH,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,5531.231187405632,0,0,0,Power Plant,Lower Mettur Barrage IV Power House,5594.057116915124,40,Cropland,REAL_CDSE_SUCCESS,MISSING_PRODUCT,MISSING_POST,2024-12-18T05:11:29.024000Z,,SUCCESS,,0.5705056962577991,,,False,UNREVIEWED,,False,2026-09-06T17:19:14Z,phase_5_ml_handoff/final_model.joblib,5909bb546fc55aeffd37b7bb601e96718709fe685e987705b246bb2963279798,phase_4b_ground_truth_v1
FIRMS_TN_0155,155,2024-12-21,807,2024-12-21T08:00,D,11.47827,77.61415,N20,VIIRS,n,1.9,334.49,300.19,34.30000000000001,1,0,1,1,0,1.9,0,1.0543952383259096,Agricultural Burning,0.7842,0.035,0.1808,0.7842,HIGH,COVERED,Thalavaipettai,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,1426.1082636718302,0,0,1,Power Plant,,7728.581832185826,40,Cropland,CLOUD_REJECTED,MISSING_PRODUCT,MISSING_POST,2024-12-18T05:11:29.024000Z,,SUCCESS,,0.5573573465777609,,,False,UNREVIEWED,,False,2026-09-06T17:19:14Z,phase_5_ml_handoff/final_model.joblib,5909bb546fc55aeffd37b7bb601e96718709fe685e987705b246bb2963279798,phase_4b_ground_truth_v1
FIRMS_TN_0156,156,2024-12-21,807,2024-12-21T08:00,D,11.47069,77.67638,N20,VIIRS,n,1.67,332.89,300.91,31.97999999999996,1,0,1,1,0,1.67,0,0.9506494706820916,Agricultural Burning,0.6437,0.0417,0.3146,0.6437,MEDIUM,COVERED,Urachikottai,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,2614.710799588337,0,0,0,Power Plant,Lower Mettur Barrage IV Power House,3211.858711888392,10,Tree cover,REAL_CDSE_SUCCESS,MISSING_PRODUCT,MISSING_POST,2024-12-18T05:11:29.024000Z,,SUCCESS,,0.5180609311486292,,,False,UNREVIEWED,,False,2026-09-06T17:19:14Z,phase_5_ml_handoff/final_model.joblib,5909bb546fc55aeffd37b7bb601e96718709fe685e987705b246bb2963279798,phase_4b_ground_truth_v1
FIRMS_TN_0157,157,2024-12-21,807,2024-12-21T08:00,D,11.10388,77.42687,N20,VIIRS,n,2.59,333.35,297.89,35.46000000000004,1,0,1,1,0,2.59,0,0.9804763788796912,Agricultural Burning,0.7668,0.1244,0.1088,0.7668,HIGH,COVERED,,Mining,Mining & Quarry,HIGHER_RELEVANCE,870.6978560876358,0,1,1,Mining & Quarry,,870.6978560876358,50,Built-up,REAL_CDSE_SUCCESS,MISSING_PRODUCT,MISSING_POST,2024-12-18T05:11:29.024000Z,,SUCCESS,,0.4939657215592513,,,True,VERIFIED,Agricultural Burning,True,2026-09-06T17:19:14Z,phase_5_ml_handoff/final_model.joblib,5909bb546fc55aeffd37b7bb601e96718709fe685e987705b246bb2963279798,phase_4b_ground_truth_v1
FIRMS_TN_0158,158,2024-12-21,807,2024-12-21T08:00,D,10.74081,77.85687,N20,VIIRS,n,0.91,332.06,297.42,34.639999999999986,1,0,1,1,0,0.91,0,0.8968313537168626,Agricultural Burning,0.862,0.0267,0.1113,0.862,HIGH,COVERED,,Power Plant,Power Plant,HIGHER_RELEVANCE,1180.3066976229843,0,0,1,Power Plant,,1180.3066976229843,30,Grassland,CLOUD_REJECTED,MISSING_PRODUCT,MISSING_POST,2024-12-18T05:11:29.024000Z,,SUCCESS,,0.5181575845106398,,,True,VERIFIED,Agricultural Burning,True,2026-09-06T17:19:14Z,phase_5_ml_handoff/final_model.joblib,5909bb546fc55aeffd37b7bb601e96718709fe685e987705b246bb2963279798,phase_4b_ground_truth_v1
FIRMS_TN_0159,159,2024-12-21,807,2024-12-21T08:00,D,9.91195,77.92106,N20,VIIRS,n,2.18,334.42,300.24,34.18000000000001,1,0,1,1,0,2.18,0,1.049856360991493,Agricultural Burning,0.8526,0.0367,0.1108,0.8526,HIGH,COVERED,,Mining,Mining & Quarry,HIGHER_RELEVANCE,4004.920878777628,0,0,0,Mining & Quarry,,4004.920878777628,10,Tree cover,REAL_CDSE_SUCCESS,MISSING_PRODUCT,MISSING_POST,2024-12-18T05:11:29.024000Z,,SUCCESS,,0.5568763920238907,,,False,UNREVIEWED,,False,2026-09-06T17:19:14Z,phase_5_ml_handoff/final_model.joblib,5909bb546fc55aeffd37b7bb601e96718709fe685e987705b246bb2963279798,phase_4b_ground_truth_v1
FIRMS_TN_0160,160,2024-12-21,2042,2024-12-21T20:00,N,13.39486,80.10213,N20,VIIRS,n,1.21,304.54,293.31,11.230000000000018,0,0,21,10,1,22.85,0,-0.604082435873969,Industrial Thermal Activity,0.0127,0.959,0.0283,0.959,HIGH,FAILED_TILE,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,137730.0198598103,0,0,0,Mining & Quarry,,139299.68004843983,20,Shrubland,MISSING_PRODUCT,CLOUD_REJECTED,MISSING_PRE,,2025-01-04T05:01:19.024000Z,,SUCCESS,,0.4421791391539904,,False,UNREVIEWED,,False,2026-09-06T17:19:14Z,phase_5_ml_handoff/final_model.joblib,5909bb546fc55aeffd37b7bb601e96718709fe685e987705b246bb2963279798,phase_4b_ground_truth_v1
FIRMS_TN_0161,161,2024-12-22,748,2024-12-22T07:00,D,8.57614,77.6655,N20,VIIRS,n,5.01,340.7,296.14,44.56,1,0,1,1,0,5.01,0,1.4570584989934718,Agricultural Burning,0.7274,0.0211,0.2515,0.7274,MEDIUM,FAILED_TILE,,Mining,Mining & Quarry,HIGHER_RELEVANCE,49703.83474294651,0,0,0,Mining & Quarry,,49703.83474294651,50,Built-up,REAL_CDSE_SUCCESS,CLOUD_REJECTED,INSUFFICIENT_VALID_DATA,2024-12-18T05:11:29.024000Z,2024-12-23T05:12:31.024000Z,SUCCESS,SUCCESS,0.4998543936093378,0.4876788335010946,,True,VERIFIED,Agricultural Burning,True,2026-09-06T17:19:14Z,phase_5_ml_handoff/final_model.joblib,5909bb546fc55aeffd37b7bb601e96718709fe685e987705b246bb2963279798,phase_4b_ground_truth_v1
FIRMS_TN_0162,162,2024-12-22,748,2024-12-22T07:00,D,8.84257,78.11455,N20,VIIRS,n,2.62,330.01,296.08,33.93000000000001,1,0,1,1,0,2.62,0,0.7639070889232218,Natural / Wildfire / Other,0.4095,0.0011,0.5894,0.5894,MEDIUM,FAILED_TILE,,Power Plant,Power Plant,HIGHER_RELEVANCE,37616.19420335506,0,0,0,Power Plant,,37616.19420335506,20,Shrubland,CLOUD_REJECTED,REAL_CDSE_SUCCESS,INSUFFICIENT_VALID_DATA,2024-12-08T05:11:19.024000Z,2024-12-28T05:11:29.024000Z,SUCCESS,SUCCESS,0.5056187426184192,0.4878806234059398,,False,UNREVIEWED,,False,2026-09-06T17:19:14Z,phase_5_ml_handoff/final_model.joblib,5909bb546fc55aeffd37b7bb601e96718709fe685e987705b246bb2963279798,phase_4b_ground_truth_v1
FIRMS_TN_0163,163,2024-12-22,2023,2024-12-22T20:00,N,13.39196,80.10265,N20,VIIRS,n,0.85,307.16,294.31,12.850000000000025,0,0,21,10,1,22.85,0,0.0698148800584353,Industrial Thermal Activity,0.0627,0.899,0.0383,0.899,HIGH,FAILED_TILE,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,137416.90237896252,0,0,0,Mining & Quarry,,139004.03384869423,30,Grassland,MISSING_PRODUCT,CLOUD_REJECTED,MISSING_PRE,,2025-01-04T05:01:19.024000Z,,SUCCESS,,0.4036109755047971,,False,UNREVIEWED,,False,2026-09-06T17:19:14Z,phase_5_ml_handoff/final_model.joblib,5909bb546fc55aeffd37b7bb601e96718709fe685e987705b246bb2963279798,phase_4b_ground_truth_v1
FIRMS_TN_0164,164,2024-12-22,2023,2024-12-22T20:00,N,13.39257,80.10049,N20,VIIRS,n,0.96,308.37,293.81,14.560000000000002,0,0,21,10,1,22.85,0,0.3810422664241582,Industrial Thermal Activity,0.0427,0.919,0.0383,0.919,HIGH,FAILED_TILE,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,137455.6534060081,0,0,0,Mining & Quarry,,139006.94364231854,20,Shrubland,MISSING_PRODUCT,REAL_CDSE_SUCCESS,MISSING_PRE,,2025-01-04T05:01:19.024000Z,,SUCCESS,,0.4917690427378477,,False,UNREVIEWED,,False,2026-09-06T17:19:14Z,phase_5_ml_handoff/final_model.joblib,5909bb546fc55aeffd37b7bb601e96718709fe685e987705b246bb2963279798,phase_4b_ground_truth_v1
FIRMS_TN_0165,165,2024-12-22,2023,2024-12-22T20:00,N,13.39311,80.07539,N20,VIIRS,n,0.47,308.79,293.14,15.650000000000034,0,0,5,3,1,2.66,0,1.1958517123907324,Industrial Thermal Activity,0.3379,0.4534,0.2086,0.4534,LOW,FAILED_TILE,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,137212.38560028482,0,0,0,Mining & Quarry,,138366.59687622832,50,Built-up,MISSING_PRODUCT,CLOUD_REJECTED,MISSING_PRE,,2025-01-04T05:01:19.024000Z,,SUCCESS,,0.4452612921764681,,False,UNREVIEWED,,False,2026-09-06T17:19:14Z,phase_5_ml_handoff/final_model.joblib,5909bb546fc55aeffd37b7bb601e96718709fe685e987705b246bb2963279798,phase_4b_ground_truth_v1
FIRMS_TN_0166,166,2024-12-22,2023,2024-12-22T20:00,N,11.8156,77.91853,N20,VIIRS,n,1.64,305.09,290.81,14.279999999999973,0,0,43,20,1,64.3,0,-0.4910180895699956,Industrial Thermal Activity,0.0,1.0,0.0,1.0,HIGH,COVERED,JSW Steel Plant,Manufacturing,Steel / Metallurgy,HIGHER_RELEVANCE,128.95221289907732,1,1,1,Steel / Metallurgy,JSW Steel Plant,128.95221289907732,50,Built-up,CLOUD_REJECTED,CLOUD_REJECTED,MISSING_POST,2024-12-08T05:11:19.024000Z,2024-12-23T05:12:31.024000Z,SUCCESS,ALL_PIXELS_MASKED,0.534432087161744,,,False,UNREVIEWED,,False,2026-09-06T17:19:14Z,phase_5_ml_handoff/final_model.joblib,5909bb546fc55aeffd37b7bb601e96718709fe685e987705b246bb2963279798,phase_4b_ground_truth_v1
FIRMS_TN_0167,167,2024-12-22,2023,2024-12-22T20:00,N,11.81169,77.92155,N20,VIIRS,n,2.08,305.45,292.43,13.019999999999982,0,0,16,11,1,22.18,0,0.0156758189997932,Industrial Thermal Activity,0.002,0.998,0.0,0.998,HIGH,COVERED,JSW Steel Plant,Manufacturing,Steel / Metallurgy,HIGHER_RELEVANCE,479.03822529162807,1,1,1,Steel / Metallurgy,JSW Steel Plant,479.03822529162807,10,Tree cover,CLOUD_REJECTED,CLOUD_REJECTED,MISSING_POST,2024-12-08T05:11:19.024000Z,2024-12-23T05:12:31.024000Z,SUCCESS,ALL_PIXELS_MASKED,0.3772451221709501,,,False,UNREVIEWED,,False,2026-09-06T17:19:14Z,phase_5_ml_handoff/final_model.joblib,5909bb546fc55aeffd37b7bb601e96718709fe685e987705b246bb2963279798,phase_4b_ground_truth_v1
FIRMS_TN_0168,168,2024-12-23,730,2024-12-23T07:00,D,12.05193,79.74717,N20,VIIRS,n,3.25,333.88,300.46,33.420000000000016,1,0,1,1,0,3.25,0,1.0148421644117036,Agricultural Burning,0.5031,0.01,0.4869,0.5031,MEDIUM,COVERED,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,3646.250747162911,0,0,0,Power Plant,Power Station,7625.049283101811,10,Tree cover,MISSING_PRODUCT,CLOUD_REJECTED,MISSING_BOTH,,2025-01-04T05:01:19.024000Z,,ALL_PIXELS_MASKED,,,,False,UNREVIEWED,,False,2026-09-06T17:19:14Z,phase_5_ml_handoff/final_model.joblib,5909bb546fc55aeffd37b7bb601e96718709fe685e987705b246bb2963279798,phase_4b_ground_truth_v1
FIRMS_TN_0169,169,2024-12-23,730,2024-12-23T07:00,D,11.57135,79.6544,N20,VIIRS,n,7.97,339.36,297.47,41.88999999999999,1,0,1,1,0,7.97,1,1.370171418591777,Agricultural Burning,0.8302,0.005,0.1648,0.8302,HIGH,COVERED,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,4447.038071488831,0,0,0,Power Plant,IL&FS Tamil Nadu Thermal Power Station,11736.764211994763,40,Cropland,MISSING_PRODUCT,REAL_CDSE_SUCCESS,MISSING_PRE,,2025-01-04T05:01:19.024000Z,,SUCCESS,,0.5761721587000866,,False,UNREVIEWED,,False,2026-09-06T17:19:14Z,phase_5_ml_handoff/final_model.joblib,5909bb546fc55aeffd37b7bb601e96718709fe685e987705b246bb2963279798,phase_4b_ground_truth_v1
FIRMS_TN_0170,170,2024-12-23,2004,2024-12-23T20:00,N,10.92947,77.06361,N20,VIIRS,n,0.87,302.8,291.48,11.319999999999991,0,0,11,7,1,6.7,0,0.05206361178653,Industrial Thermal Activity,0.1345,0.7807,0.0848,0.7807,HIGH,FAILED_TILE,,Power Plant,Power Plant,HIGHER_RELEVANCE,20371.91200431255,0,0,0,Power Plant,,20371.91200431255,30,Grassland,REAL_CDSE_SUCCESS,CLOUD_REJECTED,INSUFFICIENT_VALID_DATA,2024-12-18T05:11:29.024000Z,2025-01-07T05:11:19.024000Z,SUCCESS,SUCCESS,0.4563871337989942,0.4063674096475087,,False,UNREVIEWED,,False,2026-09-06T17:19:14Z,phase_5_ml_handoff/final_model.joblib,5909bb546fc55aeffd37b7bb601e96718709fe685e987705b246bb2963279798,phase_4b_ground_truth_v1
FIRMS_TN_0171,171,2024-12-23,2004,2024-12-23T20:00,N,11.8166,77.91568,N20,VIIRS,n,2.52,304.41,293.06,11.350000000000025,0,0,43,20,1,64.3,0,-0.5778272614608321,Industrial Thermal Activity,0.0309,0.9366,0.0325,0.9366,HIGH,COVERED,JSW Steel Plant,Manufacturing,Steel / Metallurgy,HIGHER_RELEVANCE,361.35354769994905,1,1,1,Steel / Metallurgy,JSW Steel Plant,361.35354769994905,50,Built-up,CLOUD_REJECTED,CLOUD_REJECTED,INSUFFICIENT_VALID_DATA,2024-12-08T05:11:19.024000Z,2025-01-07T05:11:19.024000Z,SUCCESS,SUCCESS,0.5238476484169685,0.3773423176527076,,False,UNREVIEWED,,False,2026-09-06T17:19:14Z,phase_5_ml_handoff/final_model.joblib,5909bb546fc55aeffd37b7bb601e96718709fe685e987705b246bb2963279798,phase_4b_ground_truth_v1
FIRMS_TN_0172,172,2024-12-24,1944,2024-12-24T19:00,N,13.16163,80.28162,N20,VIIRS,n,1.34,307.96,290.23,17.72999999999996,0,0,23,13,1,29.58,0,0.4880320555567463,Industrial Thermal Activity,0.0218,0.9421,0.0361,0.9421,HIGH,FAILED_TILE,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,116562.47146869994,0,0,0,Mining & Quarry,,122229.22423514478,50,Built-up,MISSING_PRODUCT,CLOUD_REJECTED,MISSING_PRE,,2025-01-04T05:01:19.024000Z,,SUCCESS,,0.2028789955430523,,False,UNREVIEWED,,False,2026-09-06T17:19:14Z,phase_5_ml_handoff/final_model.joblib,5909bb546fc55aeffd37b7bb601e96718709fe685e987705b246bb2963279798,phase_4b_ground_truth_v1
