osm_id,osm_type,latitude,longitude,name,operator,normalized_category,relevance_tier,facility_type,source_tile,raw_tags
5512280911,node,10.8208407,77.384426,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
5512280912,node,10.8227586,77.3843026,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
5512280913,node,10.8238809,77.3835033,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
5512280914,node,10.8237176,77.3959729,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
5512280915,node,10.8350773,77.4059615,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
5512280916,node,10.8347611,77.3959434,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
5512280917,node,10.8288653,77.3931512,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
5633801263,node,10.8739469,77.4917328,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
5633801264,node,10.8770656,77.4577868,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
5633801265,node,10.8675513,77.4587738,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
5633801266,node,10.8635475,77.4596107,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
5633801267,node,10.858964,77.4725175,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
5633801268,node,10.8599439,77.4789226,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
5633801269,node,10.8526314,77.4782145,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
5633803157,node,10.8625359,77.5215483,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
5633803158,node,10.8599229,77.5179112,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
5633803159,node,10.8582791,77.5101328,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
5633803160,node,10.8619986,77.5121176,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
5633803161,node,10.865855,77.5132978,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
5633803162,node,10.8724086,77.5031483,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
5633803163,node,10.8736202,77.4973118,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
5633803164,node,10.8668348,77.4973762,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
5633803165,node,10.8638319,77.4891579,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
5633803166,node,10.8696586,77.4897694,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
6157589816,node,10.8317464,77.5372499,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
6157589817,node,10.8205921,77.5403881,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
6157590023,node,10.8555501,77.5336665,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
6194242735,node,10.8228815,77.4146046,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
6194242761,node,10.8355768,77.4329777,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
6194242762,node,10.8369046,77.4263915,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
6194242763,node,10.8439883,77.4234518,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
6194242764,node,10.8923557,77.3961711,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
6389590108,node,10.9627537,77.3423123,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator"", ""source"": ""bing;DigitalGlobeStandard""}"
7785773395,node,10.8215879,77.5584125,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
7785773396,node,10.8219199,77.5530052,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
7785773427,node,10.8244859,77.48514,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
8984805143,node,11.4375526,78.1577259,PRS Tyre manufacturing factory,,Manufacturing & Industrial Works,HIGHER_RELEVANCE,Industrial Works,tile_3_2,"{""man_made"": ""works"", ""name"": ""PRS Tyre manufacturing factory""}"
9117466102,node,10.82633,77.4255466,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
9117466103,node,10.8234531,77.4272203,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
9117466104,node,10.8276156,77.4413931,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
9117466105,node,10.8303344,77.4480665,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
9117466106,node,10.8405558,77.4470901,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
9117466107,node,10.8376475,77.4550402,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
9117466108,node,10.8701643,77.5137591,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
9117466109,node,10.8668665,77.5061202,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
9117466110,node,10.8618511,77.4965072,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
9117466111,node,10.8620513,77.4312758,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
9117466112,node,10.8711232,77.4298596,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
9117466113,node,10.8829341,77.4198174,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
9117466114,node,10.882618,77.4143457,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
9117466115,node,10.8753166,77.3572147,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
9117466116,node,10.8753271,77.3392975,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
9117466117,node,10.870196,77.3450053,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
9117466118,node,10.8647381,77.3542642,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
9117466119,node,10.8593223,77.3510349,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
9117466120,node,10.8564773,77.3311114,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
9117466121,node,10.8445389,77.3090422,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
9117466122,node,10.8491331,77.3048794,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
9117466123,node,10.8538853,77.303195,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
9117466124,node,10.8585004,77.304697,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
9117466125,node,10.8572781,77.313956,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
9117466126,node,10.8572781,77.3086774,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
9117466127,node,10.8595541,77.3200178,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
9117466128,node,10.8646327,77.3164987,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
9117466129,node,10.8777399,77.3196316,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
9117466130,node,10.8733042,77.3207796,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
9117466131,node,10.8759487,77.3179364,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
9117466132,node,10.8922477,77.2573399,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
9117466133,node,10.9075133,77.3705721,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
9117466134,node,10.8987375,77.3735011,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
9117466135,node,10.9032571,77.3945296,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
9117466136,node,10.9039946,77.4047863,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
9117466137,node,10.8996962,77.4014068,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
9117466138,node,10.8966936,77.4041211,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
9117466139,node,10.8929536,77.4061489,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
9117466140,node,10.8866743,77.4143028,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
9117466141,node,10.8895611,77.4132943,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
9117466142,node,10.8924479,77.4187016,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
9117466143,node,10.8903302,77.4198818,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
9117466144,node,10.8875909,77.4204612,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
9117466145,node,10.8862424,77.4255681,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
9117466146,node,10.8885707,77.4249244,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_3_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
